Taxi Group Name,Taxi Division Rank,Driver Full Name,Vehicle Brand,Experience Group,Special Awards,Endurance Score,Profitability Score,Safety Score,Efficiency Score,#of1Star Ratings,#of2Star Ratings,#of3Star Ratings,#of4Star Ratings,#of5Star Ratings
May Ltd,1,Charlene Parkin,0,4,False,0.664601,-0.0497712,0.472619,0.966981,3,15,32,34,38
May Ltd,6,Lawrence Horton,17,4,True,0.79368,1.30337,0.799827,1.03931,5,12,16,55,63
May Ltd,6,Philip Harris,12,4,True,1.89433,1.2865,1.55698,1.8073,-3,2,3,59,50
May Ltd,1,Benjamin Phillips,12,3,False,-0.290171,-0.6802,-0.377376,-0.335342,6,20,24,30,31
May Ltd,1,Alexander Hicks,16,3,False,0.385292,1.67144,1.86006,0.0798044,13,23,56,18,23
May Ltd,1,Deborah Clarke,17,3,False,0.340566,-0.244474,-0.215649,0.0120469,13,28,48,12,20
May Ltd,1,Hilary Wood,12,5,False,-0.945388,-0.80293,-1.17148,-0.806322,5,17,23,37,29
May Ltd,2,Carolyn Marshall,12,4,False,-0.445926,-1.11976,-1.04933,-1.33011,6,6,13,59,54
May Ltd,7,Tracey Knight,12,6,False,0.692241,-0.729408,0.0569207,0.35095,12,17,33,20,27
"Carr, Evans and Chadwick",0,Howard Lees,2,4,False,-0.0381358,0.349837,-0.308095,0.497986,11,34,53,17,14
"Carr, Evans and Chadwick",0,Stephanie Hayward,6,4,True,0.896513,0.2413,1.12043,0.342001,3,9,22,56,59
"Carr, Evans and Chadwick",0,Denis Baker,9,3,False,0.0983753,1.07885,-0.493339,-0.437465,19,35,56,10,11
"Carr, Evans and Chadwick",0,Philip Greenwood,17,5,False,0.924709,-0.308185,0.526586,1.30025,7,9,12,41,55
"Carr, Evans and Chadwick",1,Raymond Moore,8,5,False,-0.314229,-1.21016,-0.354344,-0.45795,22,32,49,7,3
"Carr, Evans and Chadwick",1,Janice Gibbons,11,4,False,-0.106475,-0.522426,1.08919,-0.130283,3,5,19,59,66
"Carr, Evans and Chadwick",1,Trevor Smith,0,5,False,0.573454,-0.651549,-0.311229,1.09621,15,18,41,25,35
"Carr, Evans and Chadwick",1,Alison Fleming,11,3,True,0.34084,-0.807429,0.83118,-0.703179,20,34,42,26,19
"Carr, Evans and Chadwick",1,David Watson,14,1,False,-0.458621,-0.942246,-0.857256,-0.925323,17,20,33,30,33
"Carr, Evans and Chadwick",1,Diane Burke,12,5,False,-0.454074,0.149434,-0.174812,0.265689,20,43,46,4,17
"Carr, Evans and Chadwick",1,Jamie Davies,14,6,False,-0.26276,-0.923828,-0.73152,0.0554241,4,10,5,63,53
"Carr, Evans and Chadwick",1,Vanessa Baker,17,4,False,-0.197447,-0.418744,-0.0892157,-0.669006,22,34,67,7,18
"Carr, Evans and Chadwick",1,Leonard Parker,17,1,False,-1.47247,-0.972207,-0.579427,0.626733,8,20,34,29,26
"Carr, Evans and Chadwick",1,Gordon Watson,17,4,False,-0.304447,-0.394744,-0.223216,-0.697006,22,38,60,5,12
"Carr, Evans and Chadwick",1,Alan Lees,2,5,True,2.27469,2.73278,0.749837,0.900118,4,11,18,44,50
"Carr, Evans and Chadwick",2,Marilyn Faulkner,11,2,False,-0.958311,-1.56442,-1.8227,-0.165908,9,25,29,42,31
"Carr, Evans and Chadwick",2,Rhys Jones,5,6,False,1.07916,1.29979,0.223538,-0.35179,18,33,47,15,9
"Carr, Evans and Chadwick",2,Leslie Nolan,3,4,False,-0.674714,-0.495207,1.13025,0.599818,11,7,18,43,45
"Carr, Evans and Chadwick",2,Lynne Pearson,13,1,False,0.0498456,-0.560401,-0.287849,-0.462554,18,18,62,14,7
"Carr, Evans and Chadwick",2,Grace Foster,17,3,False,-0.57402,0.687295,1.03056,-0.567349,13,35,48,12,9
"Carr, Evans and Chadwick",2,Sam Kaur,17,5,False,0.091355,0.375377,-0.36993,1.0681,4,10,19,51,42
"Davies, Davies and Garner",0,Elliott Hopkins,12,5,False,-1.03139,-0.72493,-1.19548,-0.888322,7,18,22,39,26
"Davies, Davies and Garner",0,Geoffrey Hayward,1,5,False,-0.0694958,1.37593,0.928126,-0.0162615,13,14,21,24,37
"Davies, Davies and Garner",1,Dennis Patel,17,3,False,-0.49502,0.847295,1.07656,-0.579349,14,36,48,15,5
"Davies, Davies and Garner",1,Bruce Smith,15,2,False,1.28381,2.57436,2.42298,0.170925,18,23,45,40,22
"Davies, Davies and Garner",1,Nigel Scott,9,4,False,-0.648923,-0.330667,-0.306702,-1.23831,1,4,2,60,68
"Davies, Davies and Garner",1,Valerie Woods,17,3,False,3.88768,0.431529,-0.839705,-0.192169,5,23,34,27,17
"Davies, Davies and Garner",1,Dominic Wilson,3,5,False,-0.860703,-0.674399,-1.32321,0.231984,5,7,16,47,57
"Davies, Davies and Garner",1,Bethany Sims,9,1,False,-0.175436,-0.797128,1.29131,-0.278654,13,29,41,8,6
"Davies, Davies and Garner",1,Hannah Byrne,17,1,False,-0.312299,-0.450466,0.182576,-0.328964,18,31,49,9,7
"Davies, Davies and Garner",1,Ann Mitchell,17,5,False,-0.190016,-1.14128,-0.819836,-0.494674,13,38,51,9,7
"Davies, Davies and Garner",2,Lee Fletcher,17,3,False,1.61575,-0.104209,0.0294179,-0.369998,14,25,33,36,31
"Davies, Davies and Garner",2,Carole Thomas,0,2,False,0.0417061,2.21948,2.02536,0.24207,5,13,26,35,44
"Davies, Davies and Garner",3,Lynne Burgess,0,1,False,-0.897565,-1.51757,-1.31583,-0.898785,15,19,32,45,41
"Davies, Davies and Garner",3,Julian Gill,0,4,False,-1.47582,-1.41608,-1.12042,0.0526652,11,17,40,28,37
"Davies, Davies and Garner",3,Louise Gould,5,4,False,0.00343334,2.0888,0.412191,1.42808,8,7,14,52,42
"Davies, Davies and Garner",3,Derek Knight,1,4,False,0.10612,1.19422,-0.364748,2.0139,12,28,46,32,30
"Davies, Davies and Garner",3,Shaun Reid,6,6,False,-0.197486,-0.883002,-0.467879,0.200188,1,13,22,34,46
"Davies, Davies and Garner",1,Stuart Armstrong,6,5,False,-0.204358,-0.499862,-0.989507,-0.739201,1,0,9,70,47
"Davies, Davies and Garner",1,Joe Barlow,15,4,False,-1.56061,-1.15722,1.44991,-1.23034,11,26,40,24,26
"Davies, Davies and Garner",1,Joanna Webb,10,2,False,0.902305,1.16815,1.45591,-0.567901,12,36,46,24,17
"Davies, Davies and Garner",1,Tina Marsh,14,3,False,1.03006,-1.69899,-0.771536,-1.46798,2,3,7,70,60
"Davies, Davies and Garner",1,Peter White,17,2,False,-0.64516,-0.814731,0.42106,-1.09179,13,31,39,19,21
"Davies, Davies and Garner",2,Luke Stephenson,3,2,True,0.837619,0.222817,0.00929505,1.56962,16,23,50,20,23
"Davies, Davies and Garner",2,Mathew Williams,1,3,False,-1.28058,-0.691775,-1.1947,-1.20869,10,20,23,39,37
"Davies, Davies and Garner",2,Katherine Ellis,12,3,False,-0.0648801,-0.484604,-0.243908,0.102152,14,32,55,17,15
"Davies, Davies and Garner",1,Simon Ward,12,5,False,1.15469,1.34398,0.0472682,0.320294,7,31,45,19,22
"Davies, Davies and Garner",1,Aimee Graham,16,4,False,-0.0572997,0.379686,1.32876,-1.12576,14,30,48,12,7
"Davies, Davies and Garner",1,Peter Parkinson,9,6,False,-0.26875,-0.130821,0.588493,-0.461876,22,41,60,13,11
"Davies, Davies and Garner",1,Jean Smith,0,2,False,-1.24087,-0.509936,-1.16334,-1.24306,5,17,31,33,54
"Davies, Davies and Garner",1,Billy Akhtar,17,3,False,1.00739,-0.665042,0.220423,0.357591,16,25,50,15,19
"Davies, Davies and Garner",1,Amy Finch,12,1,False,-0.256455,-0.6322,-0.608304,0.0553725,16,38,29,29,20
"Davies, Davies and Garner",4,Joshua Walsh,1,5,False,-0.606205,-0.492464,-0.723296,-1.07295,2,6,10,61,55
"Davies, Davies and Garner",4,Nicholas Barrett,17,1,False,-1.13501,-0.940218,-1.15014,0.669372,5,11,8,40,48
"Davies, Davies and Garner",4,Gemma Young,12,1,False,-0.257301,-0.675474,-0.199109,-0.893427,9,26,25,34,34
Williams and Sons,0,Carolyn Allen,5,3,False,2.96111,1.25169,-0.354734,-0.700212,18,42,50,6,9
Williams and Sons,0,Anne Patel,5,1,False,0.451898,0.653533,-0.10175,-0.821405,13,41,73,10,13
Williams and Sons,0,Patrick Reid,3,4,False,0.294557,1.4283,-0.202721,0.842879,14,20,39,16,32
"Booth, John and Hunt",0,Barbara Bibi,0,5,False,-0.794089,-0.973658,-0.86113,-0.115562,4,24,36,30,36
"Booth, John and Hunt",0,Vanessa Bryant,17,1,False,-1.62567,0.899988,0.605463,-0.719455,11,17,31,29,32
"Booth, John and Hunt",0,Roy Cole,6,5,False,1.6901,1.32895,-0.206769,-0.111735,18,27,46,24,33
"Booth, John and Hunt",1,Hazel Marsh,17,2,False,0.560611,0.778618,0.813854,0.392535,17,20,36,23,31
"Booth, John and Hunt",1,Danielle Clayton,9,3,False,0.100236,0.161971,-0.259967,1.8674,8,8,15,45,30
"Booth, John and Hunt",1,Tracey King,17,4,False,0.327488,0.113635,0.218003,0.421743,8,10,25,30,44
"Booth, John and Hunt",1,Pamela Stokes,6,2,False,-0.823246,-0.969878,1.42671,-1.26881,13,41,67,1,1
"Booth, John and Hunt",1,Jacob Thompson,1,6,True,2.19045,1.61897,0.718359,1.12568,1,6,13,50,55
"Booth, John and Hunt",1,Kevin Taylor,8,6,False,-0.411984,-0.442576,-0.190039,-0.986273,8,24,33,28,20
"Booth, John and Hunt",1,Tony Long,14,3,False,-1.22516,-1.33598,-1.16529,-0.71704,20,37,66,3,17
"Booth, John and Hunt",1,Stacey Gray,16,3,False,-0.803677,-0.211118,0.832795,-1.30481,11,34,43,25,32
"Booth, John and Hunt",2,Allan Hunt,12,3,False,0.625151,-0.342394,-0.988207,-0.617317,20,53,47,6,8
"Booth, John and Hunt",2,Shannon Lewis,16,3,False,-0.421035,0.310515,2.08191,-0.956739,14,27,60,21,10
"Booth, John and Hunt",3,George Thomas,6,1,False,-0.158889,0.667348,-0.0527773,1.27302,3,5,18,60,27
"Booth, John and Hunt",3,Melanie Foster,17,3,False,0.0846888,1.29505,-1.03236,1.01202,15,16,26,25,40
"Booth, John and Hunt",3,Stacey Hardy,17,5,False,-0.651393,-1.20551,-0.682846,-1.01732,23,31,40,12,9
"Booth, John and Hunt",3,Richard Smith,8,3,False,-1.02946,-0.159574,-1.20384,-0.839957,12,35,44,13,16
"Booth, John and Hunt",3,Antony Cox,0,6,False,-1.17587,-1.26581,-1.16253,-1.14183,1,5,3,63,54
"Booth, John and Hunt",3,Charles Saunders,14,1,False,-1.1401,-1.01333,-0.237315,0.727962,6,7,5,67,47
"Booth, John and Hunt",1,Joel Davies,9,3,False,1.08304,-0.392715,0.19937,-0.646851,12,39,48,4,14
"Booth, John and Hunt",1,Elliot Smith,10,1,False,-0.776205,-0.0429532,0.278027,-0.893048,8,2,5,58,47
"Booth, John and Hunt",1,Brenda James,17,2,False,0.599611,0.769618,0.750854,0.391535,14,24,37,29,32
"Booth, John and Hunt",4,Charles Harris,6,1,False,-0.742813,0.121108,-0.567528,0.792409,9,29,44,26,22
"Booth, John and Hunt",4,Jay Wallace,9,5,False,-1.0484,-0.967751,0.567423,-1.96245,-2,7,13,50,64
"Booth, John and Hunt",4,Cheryl Robinson,4,2,False,-0.593354,-1.11382,0.284642,-1.0695,18,44,61,-2,2
"Booth, John and Hunt",4,Eileen Francis,10,3,False,-0.95694,0.555823,-1.00493,-1.98904,13,26,39,24,29
"Booth, John and Hunt",4,Danny O'Sullivan,5,3,False,0.1941,-0.498813,-1.32996,-1.44077,13,24,27,32,32
"Booth, John and Hunt",4,Mary French,0,3,False,-0.348593,0.428485,-0.909373,3.22626,14,28,44,18,7
"Booth, John and Hunt",5,Oliver Osborne,13,1,False,0.456977,0.0949609,-0.816552,-1.4137,14,23,28,40,29
"Booth, John and Hunt",5,Luke Heath,9,4,False,-1.06685,-1.45046,-1.24252,-0.526155,3,17,35,38,36
"Booth, John and Hunt",5,Diana Smith,0,5,False,-1.01998,-0.88239,-0.13282,-0.856117,7,17,31,42,39
"Booth, John and Hunt",5,Tracey Clark,3,4,False,-0.777265,-0.378402,0.976321,0.557439,11,15,23,32,37
"Booth, John and Hunt",5,Kathryn Hussain,0,5,False,-0.923979,-0.76639,-0.11082,-0.811117,4,14,29,43,39
"Booth, John and Hunt",1,Anne Godfrey,6,5,False,1.34939,-1.55379,0.974167,-0.419641,8,3,14,51,60
"Booth, John and Hunt",1,Mathew Moore,15,3,False,-0.0327422,0.496094,0.328728,0.139044,11,16,30,26,39
"Booth, John and Hunt",1,Gail Clarke,6,3,False,0.000510189,0.664814,-0.0889804,-0.918739,17,26,55,6,12
"Booth, John and Hunt",1,Catherine Grant,15,6,False,0.113039,0.825605,1.35229,-0.0258873,11,37,46,19,17
"Booth, John and Hunt",1,Hugh Charlton,8,1,False,-1.47271,-1.38332,-1.4697,0.397953,12,19,36,36,33
"Booth, John and Hunt",6,Jasmine Rogers,0,1,False,-0.355798,-0.743978,-0.69759,-0.813026,19,32,70,15,19
"Booth, John and Hunt",6,Francis Holmes,17,4,False,-0.823038,-1.01455,-0.57267,-0.176131,15,23,52,13,14
"Barrett, Ali and McCarthy",0,Chloe Johnson,6,6,False,0.645114,-0.29964,-0.000873365,1.32042,8,15,40,30,25
"Barrett, Ali and McCarthy",0,Elaine Newman,15,4,False,-0.453425,-0.68767,2.37578,-0.908564,1,2,11,54,55
"Barrett, Ali and McCarthy",1,Scott Smith,12,1,False,3.508,0.888078,-0.371555,-1.21761,0,0,3,58,70
"Barrett, Ali and McCarthy",1,Grace Lee,16,5,False,-1.1991,-0.810194,-0.177333,-1.24002,16,23,42,31,30
"Barrett, Ali and McCarthy",1,June Williams,12,3,False,-0.288974,0.42555,-0.123392,-1.03643,7,13,26,37,24
"Barrett, Ali and McCarthy",1,Linda Knowles,6,5,False,-0.238358,-0.395862,-0.834507,-0.796201,5,3,6,66,51
"Barrett, Ali and McCarthy",1,Jemma Norton,12,3,False,3.13118,2.57961,0.762891,1.05359,8,18,26,35,50
"Barrett, Ali and McCarthy",1,Joan Dyer,11,2,False,-0.824147,-0.853645,-1.16054,-0.677557,25,28,58,5,7
"Barrett, Ali and McCarthy",1,Jodie Howe,4,2,False,-1.40323,-1.86254,-0.248491,-1.73776,26,27,59,1,2
"Barrett, Ali and McCarthy",1,Mary Thomas,0,1,False,-1.0484,-1.41506,-1.45757,-0.570178,7,22,21,37,35
"Barrett, Ali and McCarthy",1,Frederick Miller,1,5,False,1.6679,-0.343992,0.93807,0.412989,13,22,32,33,26
"Barrett, Ali and McCarthy",1,Maureen Gallagher,14,3,True,-0.833755,3.04032,-1.63184,2.85518,-1,2,2,48,52
"Barrett, Ali and McCarthy",1,Joseph Doyle,16,6,False,-0.855272,-0.0558676,0.828773,-1.43978,6,7,20,42,51
"Barrett, Ali and McCarthy",2,Stanley Davies,17,4,True,0.72668,1.34637,0.739827,1.00131,3,9,19,55,61
"Barrett, Ali and McCarthy",2,Phillip Knight,9,6,False,0.832286,0.891202,1.57171,-0.0504742,17,27,27,26,23
"Barrett, Ali and McCarthy",2,Anne Thomas,14,3,False,-0.219966,-0.878923,-0.0953386,-0.133146,13,28,38,31,26
"Barrett, Ali and McCarthy",2,Stanley Jones,3,4,False,-0.709735,-0.531419,1.11039,0.665715,1,13,17,37,42
"Barrett, Ali and McCarthy",3,Melanie Brown,7,6,False,-1.10793,-1.59616,-1.18117,-0.53495,9,32,41,17,13
"Barrett, Ali and McCarthy",3,Zoe Stokes,6,1,False,0.371469,0.866114,0.0933993,1.18773,2,6,13,64,55
"Barrett, Ali and McCarthy",3,Jayne Richards,6,1,False,-0.0798892,0.721348,-0.0357773,1.29202,4,4,16,58,28
"Barrett, Ali and McCarthy",3,Shaun Davies,3,2,False,-1.90676,-1.19403,-1.81503,-0.369305,13,15,35,35,31
"Barrett, Ali and McCarthy",3,Jeffrey Andrews,4,6,False,-0.929594,-1.23905,-1.04926,-0.858461,1,8,8,50,48
"Barrett, Ali and McCarthy",3,Jack Fowler,13,1,False,-0.0451544,-0.613401,-0.197849,-0.346554,16,19,62,11,8
"Barrett, Ali and McCarthy",1,Pauline Ward,14,4,True,0.278439,1.34708,-0.188906,1.62145,10,13,30,33,49
"Barrett, Ali and McCarthy",1,Leah Robertson,17,4,False,-0.478569,-0.364159,-1.2232,0.597561,9,8,19,46,55
"Barrett, Ali and McCarthy",4,Bethany Humphries,15,2,False,-0.0275478,0.0837411,-0.127724,-0.573126,9,44,29,8,15
"Barrett, Ali and McCarthy",5,Holly Payne,16,2,False,0.3134,0.087769,3.96736,-1.39847,6,16,22,44,52
"Barrett, Ali and McCarthy",5,Lorraine Pratt,17,2,False,-0.52216,-0.684731,0.335059,-1.13679,13,28,37,17,21
"Barrett, Ali and McCarthy",5,Charles Blackburn,4,6,False,0.984314,-0.385758,-0.28155,-0.342305,14,24,35,28,31
"Barrett, Ali and McCarthy",5,Gillian Goddard,3,5,False,-1.29062,-0.644498,-1.02143,-0.288961,11,5,14,47,49
"Barrett, Ali and McCarthy",1,Amber Gray,6,4,False,-0.278448,0.0228838,-0.65621,0.437831,8,20,40,24,21
"Barrett, Ali and McCarthy",1,Martin Morris,4,6,False,0.42184,-0.389868,-0.136376,0.258962,11,24,37,26,21
"Barrett, Ali and McCarthy",1,Clifford Williams,5,1,False,-0.210988,0.825221,-0.54266,0.89288,5,22,36,30,24
"Barrett, Ali and McCarthy",2,Colin Lewis,12,3,False,3.19018,2.58361,0.773891,1.07959,5,15,28,36,50
"Barrett, Ali and McCarthy",2,Mitchell Heath,0,3,False,-1.53144,-0.975211,0.419399,-0.885599,4,10,6,66,69
"Barrett, Ali and McCarthy",2,Robert Hill,12,5,False,-1.03539,-0.71593,-1.16948,-0.891322,6,17,26,39,26
"Barrett, Ali and McCarthy",2,Toby Price,9,1,False,0.453958,0.17036,0.308204,0.428884,8,25,39,19,31
"Barrett, Ali and McCarthy",3,Jasmine Harris,17,3,False,-1.09281,-1.57228,-1.505,-1.23868,10,19,51,28,25
"Barrett, Ali and McCarthy",3,Kate Nicholson,9,1,False,-0.254436,-0.771128,1.27331,-0.213654,15,29,41,8,6
"Barrett, Ali and McCarthy",3,Judith Bailey,3,5,True,0.364144,0.814622,-0.148654,1.0963,1,6,10,49,59
"Barrett, Ali and McCarthy",3,Katherine Parsons,12,3,False,-1.19573,-1.47567,-1.13522,-0.263133,7,18,19,44,43
"Barrett, Ali and McCarthy",6,Ben Wood,12,4,False,0.454869,0.272474,-0.384895,0.119617,19,34,60,11,7
"Barrett, Ali and McCarthy",6,Georgina Davies,0,5,False,-0.899979,-0.70839,-0.12082,-0.825117,8,17,30,38,42
Baldwin Group,0,Brian Davies,17,1,False,0.924766,-0.216892,3.40337,-1.27447,19,31,61,7,11
Baldwin Group,0,Julia Johnson,15,3,False,0.0802562,-0.693916,-0.293833,0.0852879,17,35,31,28,32
Baldwin Group,1,Sam Ellis,17,4,False,-0.489569,-0.404159,-1.2492,0.579561,13,5,18,49,55
Baldwin Group,1,Rachel Russell,12,2,False,0.748072,1.54657,0.107557,-0.39074,18,25,45,17,12
Baldwin Group,1,Marc Shah,1,5,False,-0.192036,0.216905,-0.796034,1.26987,4,23,27,23,33
Baldwin Group,1,Anne Williams,11,4,False,-0.226475,-0.551426,1.13419,-0.103283,-1,3,15,57,69
Baldwin Group,1,Robin Jackson,8,5,False,-0.742343,-1.4422,-0.551619,-1.68351,17,33,61,8,14
Baldwin Group,1,Barry Jones,15,3,True,0.428212,0.721598,3.99097,-0.629834,3,6,3,55,59
Baldwin Group,1,Joan Evans,12,4,False,1.55226,0.154002,0.672974,-0.669178,12,12,31,24,34
"Stanley, Waters and Holden",0,Terence Ward,14,4,True,0.160439,1.35608,-0.173906,1.51845,11,11,32,32,44
"Harvey, Potts and Gilbert",0,Gillian Ward,12,5,False,-0.603434,-0.845813,-1.0883,0.213205,7,2,9,52,47
"Harvey, Potts and Gilbert",0,Adam Barnett,2,4,False,1.5551,2.70546,1.34434,0.885133,4,10,14,44,53
"Harvey, Potts and Gilbert",0,Joan Young,4,6,True,2.13863,1.5996,0.728396,0.993469,1,3,5,52,53
"Harvey, Potts and Gilbert",0,Grace Powell,13,6,False,-0.817832,-0.573676,-0.465675,-1.38075,15,21,29,29,41
"Harvey, Potts and Gilbert",1,Graham Miller,16,5,False,-1.0731,-0.664194,-0.0833334,-1.28302,14,21,37,30,28
"Harvey, Potts and Gilbert",1,Denise Hurst,17,2,False,-0.566412,-0.985841,-0.865288,-1.89326,9,10,17,52,39
"Harvey, Potts and Gilbert",1,Chloe O'Brien,9,1,False,0.352958,0.17536,0.212204,0.437884,11,21,35,18,28
"Harvey, Potts and Gilbert",1,Mandy Wells,0,4,False,0.0274914,-0.0267039,0.902784,-0.98212,8,38,30,25,29
"Harvey, Potts and Gilbert",1,Brian Kaur,15,2,False,-0.796363,-0.515156,-0.718066,-0.950306,4,12,20,39,40
"Harvey, Potts and Gilbert",1,Clare Akhtar,2,5,True,2.17479,1.22519,0.421752,0.9065,4,7,9,35,41
"Harvey, Potts and Gilbert",1,Hazel Powell,10,5,False,1.59093,1.75561,-0.484766,0.740339,7,15,20,39,30
"Harvey, Potts and Gilbert",1,Kevin Moss,13,5,False,-0.751324,-0.882553,-0.363392,-0.0740423,1,1,7,61,55
"Harvey, Potts and Gilbert",1,Catherine Douglas,12,5,False,-0.362721,-0.0797607,-0.424387,-0.0812877,17,32,60,25,15
"Harvey, Potts and Gilbert",2,Janet Smith,4,2,False,-0.453427,-0.0277039,-0.79574,-1.34947,20,26,50,28,21
"Harvey, Potts and Gilbert",2,Zoe Harding,0,5,False,-0.681089,-0.940658,-0.81713,-0.207562,5,23,31,30,36
"Harvey, Potts and Gilbert",2,George Kirby,2,6,False,0.736501,0.656567,-0.198403,0.408019,14,16,43,21,38
"Harvey, Potts and Gilbert",1,Naomi Smith,2,5,False,0.229763,2.18238,0.538597,1.01526,15,29,31,28,28
"Harvey, Potts and Gilbert",1,Kathryn Smith,3,4,False,-0.407837,0.175505,-0.735373,-0.343515,20,30,55,16,18
"Harvey, Potts and Gilbert",1,Annette Higgins,16,5,False,-1.2341,-0.740194,-0.171333,-1.26802,15,22,41,27,31
"Harvey, Potts and Gilbert",1,Leanne Roberts,17,3,False,-0.0586074,1.92371,-0.0783386,1.29585,5,4,17,52,55
"Harvey, Potts and Gilbert",3,Nicole Wood,8,6,False,-0.878764,-0.389929,-0.0800125,-0.511607,22,29,39,19,40
"Harvey, Potts and Gilbert",1,Ian Phillips,12,5,False,1.01869,0.927122,0.72868,-0.495915,8,14,32,38,48
"Harvey, Potts and Gilbert",1,Elizabeth Ball,2,5,True,2.09469,2.78278,0.777837,0.926118,2,7,17,45,53
"Harvey, Potts and Gilbert",1,Ryan Williams,12,5,False,1.39103,-0.521615,1.57457,-0.647212,9,31,45,24,20
"Harvey, Potts and Gilbert",1,Paul Thompson,15,1,False,-1.21926,-0.0269293,0.859634,-1.67176,7,7,9,47,47
"Harvey, Potts and Gilbert",1,Katherine Gibbons,17,3,False,-1.84339,-1.87332,-1.69516,0.37664,9,20,40,18,17
"Harvey, Potts and Gilbert",1,Leanne Bartlett,17,1,False,0.988766,-0.160892,3.41637,-1.29447,14,30,62,6,14
"Pearson, McDonald and Dixon",0,Kirsty Bond,5,1,False,-0.801696,0.737142,0.26068,0.314743,9,13,28,42,42
"Pearson, McDonald and Dixon",0,Gerald Pritchard,12,4,False,0.09058,0.0977605,-0.332435,1.41101,5,22,18,21,46
"Pearson, McDonald and Dixon",0,Ryan Hughes,17,3,False,-1.02288,0.406683,-1.80819,-0.179425,10,22,46,25,23
"Pearson, McDonald and Dixon",0,Marion James,16,3,False,-0.311035,0.286515,2.07791,-0.980739,14,26,59,19,11
"Pearson, McDonald and Dixon",0,Victoria Martin,15,3,False,-0.0733304,-1.24448,0.061926,-1.56332,10,11,31,36,37
"Pearson, McDonald and Dixon",0,Harry Short,8,6,False,0.647083,0.993488,0.0806184,-0.451691,17,34,51,21,12
"Pearson, McDonald and Dixon",1,Graham Harris,17,2,False,0.256165,-1.33358,-1.1421,-0.0972473,3,1,6,55,58
"Pearson, McDonald and Dixon",1,Amy Murray,6,3,False,0.0341387,1.33668,0.771923,-1.71351,19,28,43,12,15
"Pearson, McDonald and Dixon",1,Alison Fry,9,5,True,0.904569,0.287423,0.00312664,1.34301,0,10,7,52,53
"Pearson, McDonald and Dixon",1,Lynne Thomas,2,3,True,1.3916,3.10673,0.825314,1.70372,0,8,15,64,51
"Pearson, McDonald and Dixon",1,Nigel Jones,17,1,False,0.909913,-0.200765,0.252068,0.039219,13,28,42,15,19
"Pearson, McDonald and Dixon",1,Tracey Barrett,15,6,False,2.1455,-0.0979765,-0.0784189,-0.296549,17,33,44,18,9
"Pearson, McDonald and Dixon",2,Matthew Hill,12,4,False,-0.474589,-0.0238338,-0.823488,0.459846,12,27,34,23,31
"Pearson, McDonald and Dixon",2,Graeme King,8,6,False,-0.459984,-0.323576,-0.0280393,-1.03327,12,25,35,28,22
"Pearson, McDonald and Dixon",2,Elliot Hussain,2,5,False,0.233753,1.35406,0.594661,-0.616768,1,5,4,68,56
"Pearson, McDonald and Dixon",2,Joanne Jackson,16,2,False,-0.126438,-0.0443956,2.21368,-0.0112645,10,20,24,38,43
"Pearson, McDonald and Dixon",2,Rebecca Fraser,9,5,True,0.786569,0.248423,-0.0488734,1.31601,2,9,5,48,53
"Pearson, McDonald and Dixon",2,Alice Wilson,9,4,False,-0.121417,0.909831,1.74893,0.847535,5,9,10,52,39
"Pearson, McDonald and Dixon",1,Jennifer Davies,9,3,False,-0.00862468,1.13185,-0.480339,-0.463465,15,35,54,8,11
"Pearson, McDonald and Dixon",1,Oliver Hope,12,6,False,-0.870584,-0.950152,-1.0361,-0.214995,13,13,30,35,33
"Pearson, McDonald and Dixon",1,Lindsey Ward,7,5,True,0.424891,1.08013,-0.0913334,1.45261,0,5,8,58,56
"Pearson, McDonald and Dixon",1,Stuart Webb,0,2,False,-0.658492,-1.4041,-0.829558,0.56032,24,28,42,16,9
Cooke-Higgins,0,Edward Allen,17,5,False,-0.482393,-1.16951,-0.692846,-1.00032,21,33,42,13,12
Cooke-Higgins,1,Carolyn Barnes,6,1,True,0.851501,0.557797,0.517629,0.819478,1,11,14,51,43
Cooke-Higgins,1,Gerald Robinson,1,5,False,0.0779022,0.137813,-0.0567184,-0.340377,18,29,47,14,17
Cooke-Higgins,1,Lynda Kemp,12,3,False,-0.329895,0.259016,-0.523692,1.86949,0,12,25,43,45
Cooke-Higgins,1,Patrick Fowler,11,1,True,0.742091,0.143403,0.740725,0.522286,15,15,40,24,17
Cooke-Higgins,1,Adrian Gill,17,3,False,-1.09474,-0.0017925,-0.262004,-1.23007,11,28,41,24,15
Cooke-Higgins,1,June Carr,0,1,False,-0.0668613,0.859078,0.115993,1.29723,14,23,23,37,39
Cooke-Higgins,1,Alan Evans,6,1,False,0.16658,-0.0531411,0.0832951,1.18659,18,34,28,27,25
Cooke-Higgins,1,Francesca Bell,12,5,False,0.201087,0.585557,-0.392793,1.63531,9,21,34,43,47
Cooke-Higgins,1,Jade Evans,4,6,False,-0.256288,-0.928736,-0.201488,-0.662126,16,39,51,8,17
Cooke-Higgins,1,Katherine Evans,3,5,False,-0.515649,-0.0310149,-0.452467,1.22134,2,14,15,42,41
Cooke-Higgins,2,Hazel Singh,17,4,False,-0.986822,-1.75048,-0.802355,-0.701317,9,10,21,33,45
Cooke-Higgins,1,Helen Young,17,1,False,0.345615,0.206528,0.927019,0.322948,14,32,37,27,33
